,Unnamed: 0,title,link,source,text,date,language
107,107,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Country music,2023-11-06,other
108,108,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Axiologa Tragoudia K orees Erminies.,2022-11-27,other
110,110,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,23 ,2022-11-27,other
111,111,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,ÇEŞME DEN SELAMLAR,2022-11-27,other
112,112,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,otan ta tragoudia eihan arhidia kai den itan arhidia tragoudia,2022-11-27,greeklish
114,114,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,1:32:09,2023-11-06,el
115,115,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,vives apo verges,2023-08-27,greeklish
116,116,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,000,2022-11-27,other
117,117,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Lol poa er das ww,2022-11-27,other
118,118,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Очень душевно, приятно слушать. Браво!!!",2022-11-27,other
119,119,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"My soul music!  Greetings from Romania, Bucharest! ️🇬🇷",2022-11-27,en
120,120,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Калиспера дорогие греки, исполнители!
Душа замирает от греческих мелодий!
Эфхаристо, оморфо.
С уважением и любовью из России!",2023-03-27,other
121,121,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Най добрата музика в света....,2022-11-27,other
122,122,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Superior to anything in the line of ""pop music""... or the tonal swill and slop passed off as ""pop music'.  Thank you for uploading this beautiful, good and right music.",2023-01-27,en
123,123,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Maravillosa música . Gracias ,2022-11-27,other
124,124,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️ Güzel ,2022-11-27,other
127,127,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Country music,2023-11-06,other
128,128,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Axiologa Tragoudia K orees Erminies.,2022-11-27,other
130,130,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,23 ,2022-11-27,other
131,131,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,ÇEŞME DEN SELAMLAR,2022-11-27,other
132,132,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,otan ta tragoudia eihan arhidia kai den itan arhidia tragoudia,2022-11-27,greeklish
134,134,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,1:32:09,2023-11-06,el
135,135,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,vives apo verges,2023-08-27,greeklish
136,136,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,000,2022-11-27,other
137,137,Κανείς Εδώ Δεν Τραγουδά - Kaneis Edw Den Tragouda | Non Stop Mix,https://www.youtube.com/watch?v=SlJ9x3A0NmU&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Lol poa er das ww,2022-11-27,other
138,138,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Absolutely loved it.,2023-11-19,en
139,139,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Beautiful Greek music! Love it!,2023-01-27,en
140,140,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Божественные голоса браво,2023-09-27,other
141,141,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"The three musical giants and excellent, world-class artists of heavenly nice Greek music.",2022-11-27,en
142,142,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"We do love this kind of music from Kurdistan-Iraq, it is very nice to listen to Greek music, and gives you relaxation! Ako.",2023-03-27,en
143,143,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Three greek legends I love,2022-11-27,en
144,144,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Wonderful ,2023-08-27,other
145,145,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Супер Много добра и приятна музика,2022-11-27,other
146,146,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Great singers, great songs ️️️ Cheers to you ",2022-11-27,en
147,147,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,🇬🇷🇧🇬 Great music,2022-11-27,en
148,148,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Son los tres grandes estrellas  gracias,2022-11-27,other
149,149,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Amazing Channel for Greek Music! Thanks and Glad I found it. :-),2022-11-27,en
150,150,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Калиспера!,2022-11-27,other
151,151,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,The best greece hits..... Yay,2023-01-27,en
152,152,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,SUPER !!!!,2023-07-27,other
153,153,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,This singer reminds me old time and the best times at Petra Mytilini beautiful ,2022-11-27,en
154,154,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Damn you have all my old school songs i haven""t heard in years thanks",2023-01-27,en
155,155,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,The best ,2022-11-27,en
156,156,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Good music Grecce,2022-11-27,en
157,157,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Miss you BABA!! RIP!!,2022-12-27,greeklish
158,158,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Браво.,2022-11-27,other
159,159,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Now I im driving and listening these great songs hi from Turkiye,2022-11-27,en
161,161,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Meraviglioso,2022-11-27,other
162,162,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Tre muskultieret e muzikes Greke..
Po pasksli nje ESHTE..
Asnje si ai..
Rrofsh Linda..
Faleminderit",2022-11-27,other
163,163,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"To pio megalitero ta tragudhistis me to megalo tragudhia. To latrevo! Kleo qe gjelao, pos efigan afta ta kronja!",2022-11-27,greeklish
164,164,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Toso omorfi mas to kanis esi ♡Linda♡ me ta tragudhia pu dhialegis.️️️,2022-11-27,other
165,165,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Muzik qe le mbresa dhe mbi te gjitha,kengetar super,por une jame pak me shume me vasilin.",2022-11-27,other
166,166,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Exo di 2 apo aftous to kataplixtikous tragoudistes.  Efxome na do ton Sfakianaki sindoma.  Apo tin Vostoni, Americki.  Kalo Pasxa se olous.",2022-11-27,greeklish
167,167,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Браво това е наи големите звезди на Гърция благодаряви,2022-11-27,other
168,168,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,super,2023-05-27,other
169,169,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Es estado en todos sus concientos,2022-11-27,other
170,170,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Ascult muzica asta zilnic aș dori să m-ai ascult muzică de asta în fiecare zi ️️️️️️️️️️️️,2022-11-27,other
171,171,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️🇧🇬,2022-11-27,other
172,172,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Супер.Старата школа,2022-11-27,other
174,174,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Notis sfakinakis ️️️,2023-02-27,other
176,176,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,🇬🇷,2022-11-27,other
177,177,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,"Asteria iste , I tris bravo efkome igia na ekete.",2022-11-27,other
178,178,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Greetings stis omorfies tis elladàs mas.. pane pame much love ️ usa ️ zaharias Papanikolaou thrylos,2022-11-27,en
180,180,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Linda darling please Mitropano best hits Vagelis your best admirer Toronto Canada 🇨🇦🇨🇦🇨🇦,2022-11-27,en
181,181,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,️,2022-11-27,other
182,182,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Ella !!!!!,2022-11-27,other
184,184,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Bravo  megali goni an zisesete,2022-11-27,other
186,186,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Bravo vre pedia.Telo  to .k Kazandidis,2022-11-27,greeklish
187,187,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Kush i ka bere bashke tera keto perla  i lumt rrocka,2022-11-27,other
188,188,"Πασχάλης Τερζής, Βασίλης Καρράς, Νότης Σφακιανάκης - 36 αγαπημένα τραγούδια | Νο.1 (by Linda)",https://www.youtube.com/watch?v=YEap8fi2fn4&pp=ygUjzrXOu867zrfOvc65zrrOsSDPhM-BzrHOs86_z4XOtM65zrE%3D,song,Poli poli kala,2022-12-27,other
